order_id,order_date,customer_id,customer_segment,country,product_id,category,sub_category,unit_price,quantity,discount,shipping_cost,payment_method,channel,returned,days_to_ship,order_status,revenue
O0000178,2024-04-12 00:23:00,C001644,Frequent,IN,P001901,Books,Non-Fiction,555.57,5,0.2,27.16,PayPal,Social,N,2,Completed,2222.28
O0000179,2024-02-24 00:14:00,C004437,Frequent,IN,P000006,Electronics,Accessories,1139.6,1,0.15,25.45,Card,Social,N,7,Returned,968.66
O0000180,2023-05-26 22:17:00,C000763,High-Value,CA,P001878,Toys,Action Figures,1461.96,1,0,17.69,Card,Organic,N,0,Completed,1461.96
O0000181,2023-05-14 07:18:00,C002139,New,IN,P001303,Toys,Action Figures,681.87,1,0,4.76,PayPal,Organic,N,7,Completed,681.87
O0000182,2024-02-21 03:34:00,C002936,At-Risk,CA,P001898,Automotive,Care,401.19,1,0,28.27,Card,Direct,N,3,Completed,401.19
O0000183,2023-12-02 04:05:00,C005826,Frequent,UK,P002774,Toys,STEM,451.77,3,0,1.09,Card,Social,N,3,Completed,1355.31
O0000184,2023-04-15 04:07:00,C000098,High-Value,IN,P000812,Sports,Outdoor,1236.39,1,0.15,32.82,Card,Email,N,1,Completed,1050.93
O0000185,2023-03-08 06:57:00,C005292,Seasonal,CA,P000502,Fashion,Kids,68.83,1,0,32.34,Card,Direct,N,6,Completed,68.83
O0000186,2023-06-26 11:13:00,C001534,Frequent,DE,P002516,Home & Garden,Kitchen,930.67,1,0,17.46,BNPL,Social,N,6,Completed,930.67
O0000187,2023-07-24 20:56:00,C004308,Frequent,IN,P002922,Electronics,Audio,541.87,1,0.05,12.04,Card,Organic,N,0,Completed,514.78
O0000188,2023-08-13 00:57:00,C002302,High-Value,DE,P000654,Beauty,Makeup,154.7,2,0,18.68,PayPal,Direct,N,3,Completed,309.4
O0000189,2024-02-02 11:59:00,C001424,Frequent,FR,P002424,Beauty,Hair,47.17,2,0.1,19.73,Card,Organic,N,7,Completed,84.91
O0000190,2023-06-29 15:02:00,C000740,High-Value,FR,P002157,Sports,Fitness,719.59,1,0.1,7.05,Card,Direct,N,5,Completed,647.63
O0000191,2023-06-01 18:45:00,C001161,Price-Sensitive,IN,P001531,Beauty,Skincare,1058.28,2,0.1,3.54,Card,Organic,N,6,Completed,1904.9
O0000192,2024-05-13 20:20:00,C001428,Price-Sensitive,FR,P002727,Beauty,Makeup,885.48,1,0,25.69,Card,Organic,Y,6,Completed,885.48
O0000193,2024-08-04 01:11:00,C004935,Frequent,IN,P002033,Sports,Fitness,215.26,2,0,12.14,Card,Email,N,5,Completed,430.52
O0000194,2023-09-29 06:15:00,C005679,High-Value,UK,P000198,Fashion,Men,581.98,2,0,30.96,Card,Organic,N,1,Completed,1163.96
O0000195,2024-08-14 20:48:00,C005630,Frequent,DE,P001208,Fashion,Men,35.02,1,0,2.6,Card,Organic,N,1,Completed,35.02
O0000196,2024-09-20 15:45:00,C000254,Seasonal,AU,P000644,Home & Garden,Garden,85.07,1,0,14.32,Card,Paid Ads,N,4,Completed,85.07
O0000197,2023-04-09 01:25:00,C004684,Seasonal,DE,P001478,Home & Garden,Kitchen,10.7,1,0.2,23.17,Card,Organic,Y,2,Completed,8.56
O0000198,2023-03-25 15:54:00,C000947,Frequent,DE,P002708,Automotive,Electronics,401.18,2,0.05,6.47,BNPL,Organic,N,4,Completed,762.24
O0000199,2023-09-27 07:53:00,C002201,Price-Sensitive,CA,P002737,Fashion,Men,518.97,1,0.2,20.64,Card,Paid Ads,N,6,Returned,415.18
O0000200,2024-12-04 15:36:00,C001931,Seasonal,US,P002057,Toys,STEM,858.97,1,0.1,23.71,Card,Organic,N,2,Cancelled,773.07
O0000201,2023-06-21 06:51:00,C001579,High-Value,DE,P000828,Fashion,Accessories,1495.92,2,0.2,20.83,Card,Direct,N,1,Completed,2393.47
O0000202,2024-02-11 17:20:00,C002263,Seasonal,IN,P000461,Electronics,Audio,624.59,1,0.1,20.39,Wire,Organic,N,1,Completed,562.13
O0000203,2024-07-02 11:56:00,C003367,Frequent,AU,P000154,Automotive,Electronics,262.44,1,0.1,21.3,Card,Organic,N,5,Completed,236.2
O0000204,2023-02-20 23:30:00,C002201,New,US,P001274,Beauty,Hair,424.12,1,0.15,23.97,Wire,Organic,N,7,Completed,360.5
O0000205,2023-11-25 08:46:00,C003415,Price-Sensitive,US,P000866,Sports,Cycling,1370.58,1,0.05,26.58,PayPal,Paid Ads,N,2,Completed,1302.05
O0000206,2024-12-27 16:25:00,C001112,Price-Sensitive,FR,P000790,Electronics,Laptops,1313.39,1,0,8.73,Card,Paid Ads,N,4,Completed,1313.39
O0000207,2024-04-20 16:25:00,C005206,At-Risk,AU,P001526,Electronics,Laptops,735.74,1,0.2,16.61,Card,Organic,N,4,Completed,588.59
O0000208,2024-12-06 02:18:00,C000225,Seasonal,CA,P002652,Sports,Outdoor,341.54,1,0.15,14.33,Card,Direct,N,0,Completed,290.31
O0000209,2023-05-16 20:11:00,C004925,New,CA,P002920,Books,Children,1450.7,2,0.05,31.34,PayPal,Social,N,4,Completed,2756.33
O0000210,2024-09-30 12:37:00,C000839,High-Value,AU,P001223,Beauty,Hair,1028.2,1,0,34.59,Card,Paid Ads,N,4,Completed,1028.2
O0000211,2024-06-13 07:57:00,C000466,New,IN,P002789,Toys,Action Figures,214.19,1,0.05,34.91,Card,Social,N,0,Completed,203.48
O0000212,2024-08-08 06:21:00,C005952,Price-Sensitive,AU,P002078,Automotive,Care,453.79,1,0.15,30.68,Card,Organic,N,4,Completed,385.72
O0000213,2024-07-26 05:43:00,C002750,Price-Sensitive,CA,P001258,Beauty,Makeup,633.61,3,0,9.12,Card,Paid Ads,N,1,Completed,1900.83
O0000214,2023-07-19 16:07:00,C005577,Seasonal,UK,P000618,Toys,STEM,210.36,1,0.05,34.55,BNPL,Affiliate,N,2,Completed,199.84
O0000215,2024-05-14 10:40:00,C001449,Frequent,US,P001121,Electronics,Audio,318.03,2,0.1,26.76,Card,Direct,N,6,Completed,572.45
O0000216,2024-02-18 13:30:00,C003141,High-Value,FR,P000058,Sports,Team Sports,1338.55,2,0.1,6.67,Card,Email,N,5,Completed,2409.39
O0000217,2023-04-16 12:32:00,C004823,Frequent,US,P001192,Electronics,Accessories,686.61,1,0.1,11.82,BNPL,Affiliate,N,7,Completed,617.95
O0000218,2023-07-12 05:58:00,C003305,High-Value,CA,P000090,Home & Garden,Furniture,886.59,1,0,24.89,PayPal,Organic,N,0,Completed,886.59
O0000219,2023-02-19 21:06:00,C005355,New,US,P001820,Fashion,Accessories,573.48,1,0.05,24.57,Card,Email,Y,6,Completed,544.81
O0000220,2024-11-09 16:17:00,C005102,Price-Sensitive,CA,P002096,Toys,STEM,1079.56,1,0,27.47,Card,Email,N,3,Completed,1079.56
O0000221,2024-02-24 09:10:00,C000323,Seasonal,CA,P000961,Automotive,Care,9.09,2,0,29.23,Card,Organic,N,1,Completed,18.18
O0000222,2023-04-14 08:41:00,C001894,Seasonal,UK,P000206,Books,Academic,154.21,1,0,29.83,Card,Email,N,1,Completed,154.21
O0000223,2023-02-16 00:54:00,C001134,Price-Sensitive,CA,P001793,Beauty,Hair,1432.86,1,0.15,3.25,PayPal,Organic,N,7,Completed,1217.93
O0000224,2024-01-30 22:54:00,C003918,Price-Sensitive,AU,P000543,Home & Garden,Kitchen,1045.77,1,0.2,5.58,Card,Email,N,7,Completed,836.62
O0000225,2024-01-24 11:39:00,C000237,New,IN,P002000,Home & Garden,Garden,173.84,1,0,2.22,Card,Organic,N,3,Returned,173.84
O0000226,2024-11-16 10:33:00,C004286,Price-Sensitive,FR,P002711,Fashion,Accessories,1091.34,1,0.15,23.67,Card,Paid Ads,N,0,Completed,927.64
O0000227,2023-06-10 16:54:00,C003845,New,IN,P002014,Home & Garden,Kitchen,484.35,1,0,1.76,Card,Email,N,3,Completed,484.35
O0000228,2024-03-30 18:28:00,C000722,New,DE,P002038,Beauty,Skincare,1119.13,1,0.05,14.43,Card,Organic,N,4,Completed,1063.17
O0000229,2024-07-29 06:41:00,C005501,Seasonal,UK,P000914,Beauty,Skincare,1267.25,1,0.2,21.69,Card,Email,N,1,Completed,1013.8
O0000230,2024-11-05 07:00:00,C002797,Frequent,AU,P002876,Books,Children,163.95,3,0.05,4.92,PayPal,Direct,N,3,Completed,467.26
O0000231,2024-02-07 06:29:00,C001562,Price-Sensitive,US,P002594,Toys,STEM,1257.01,1,0.2,31.21,Card,Email,N,7,Completed,1005.61
O0000232,2023-02-19 17:59:00,C003546,New,DE,P002993,Home & Garden,Furniture,1223.79,1,0.15,21.02,BNPL,Social,N,3,Completed,1040.22
O0000233,2023-12-18 09:28:00,C001093,High-Value,FR,P002916,Books,Children,1106.54,1,0,7.03,Card,Organic,N,2,Returned,1106.54
O0000234,2024-10-27 05:32:00,C004445,Price-Sensitive,UK,P002304,Fashion,Kids,723.15,1,0.15,24.85,Card,Paid Ads,N,6,Completed,614.68
O0000235,2024-06-19 03:01:00,C003121,High-Value,AU,P001094,Electronics,Laptops,1126.53,1,0,23.92,Card,Organic,N,3,Completed,1126.53
O0000236,2023-02-03 11:52:00,C003708,High-Value,IN,P000974,Sports,Cycling,768.83,2,0.15,10.07,Card,Paid Ads,N,5,Returned,1307.01
O0000237,2023-02-25 00:47:00,C002059,Frequent,IN,P002596,Automotive,Tools,1058.42,2,0.2,20.59,PayPal,Organic,N,3,Completed,1693.47
O0000238,2023-07-01 21:04:00,C001532,At-Risk,AU,P000167,Fashion,Accessories,645.62,1,0,5.63,PayPal,Organic,N,2,Completed,645.62
O0000239,2023-11-27 19:03:00,C005124,Price-Sensitive,AU,P002346,Books,Academic,827.49,1,0.15,11.13,Card,Organic,N,2,Completed,703.37
O0000240,2024-07-03 12:05:00,C002863,Frequent,CA,P001478,Beauty,Hair,443.89,4,0.1,18.57,Wire,Paid Ads,N,0,Completed,1598.0
O0000241,2023-12-21 14:15:00,C005262,Price-Sensitive,FR,P002796,Sports,Fitness,1329.06,1,0.2,33.07,Card,Social,N,5,Completed,1063.25
O0000242,2024-06-04 14:31:00,C000360,Frequent,AU,P002105,Sports,Team Sports,128.11,1,0.2,18.83,Card,Organic,N,3,Completed,102.49
O0000243,2024-03-10 03:13:00,C004406,New,AU,P002811,Toys,STEM,234.86,1,0,1.33,Card,Organic,N,1,Completed,234.86
O0000244,2023-08-22 08:26:00,C003179,Seasonal,DE,P000070,Toys,Action Figures,587.31,1,0,22.45,Card,Direct,N,1,Completed,587.31
O0000245,2024-05-29 03:18:00,C005619,Frequent,US,P001563,Books,Academic,595.69,2,0.05,5.47,Card,Direct,N,4,Returned,1131.81
O0000246,2023-05-28 09:43:00,C005975,Price-Sensitive,US,P000172,Home & Garden,Kitchen,12.52,1,0.1,19.16,Card,Organic,N,5,Completed,11.27
O0000247,2024-10-23 16:09:00,C001319,Frequent,FR,P000470,Books,Non-Fiction,276.13,2,0.2,1.9,PayPal,Affiliate,N,1,Completed,441.81
O0000248,2023-03-10 08:06:00,C001618,Price-Sensitive,DE,P000526,Beauty,Hair,1008.59,1,0,21.68,BNPL,Organic,N,4,Completed,1008.59
O0000249,2023-06-06 18:36:00,C002986,New,DE,P001283,Home & Garden,Kitchen,373.03,1,0.15,22.43,Card,Organic,N,5,Completed,317.08
O0000250,2024-04-18 14:22:00,C002503,Seasonal,US,P001150,Home & Garden,Kitchen,1288.78,1,0.1,6.88,PayPal,Email,N,0,Completed,1159.9
O0000251,2024-10-08 00:52:00,C004767,Price-Sensitive,IN,P002260,Sports,Fitness,394.62,3,0.1,16.52,PayPal,Organic,N,4,Completed,1065.47
O0000252,2024-05-28 16:05:00,C003251,Frequent,US,P002106,Sports,Outdoor,214.85,1,0.1,33.2,Card,Affiliate,N,7,Cancelled,193.37
O0000253,2023-02-11 07:48:00,C003995,Frequent,UK,P000176,Beauty,Makeup,1004.54,1,0.2,12.64,Card,Social,Y,5,Completed,803.63
O0000254,2024-06-17 20:53:00,C002241,New,UK,P002678,Home & Garden,Garden,570.89,1,0.2,2.72,Card,Affiliate,N,6,Completed,456.71
O0000255,2023-12-20 15:50:00,C003950,New,US,P000679,Home & Garden,Garden,348.84,1,0,7.4,Card,Organic,N,1,Completed,348.84
O0000256,2024-02-29 10:46:00,C000929,Seasonal,DE,P002420,Automotive,Tools,246.06,3,0,8.53,Card,Email,N,0,Completed,738.18
O0000257,2023-05-31 01:10:00,C002116,At-Risk,FR,P002948,Toys,STEM,1093.32,3,0,7.58,Card,Social,N,3,Completed,3279.96
O0000258,2024-09-07 04:50:00,C004774,New,CA,P002967,Books,Non-Fiction,1029.96,4,0.1,20.67,Card,Organic,N,3,Completed,3707.86
O0000259,2024-05-31 21:26:00,C001226,Price-Sensitive,CA,P002177,Automotive,Accessories,757.48,1,0.05,23.08,BNPL,Social,Y,6,Completed,719.61
O0000260,2024-01-15 01:44:00,C004341,Seasonal,IN,P001436,Automotive,Electronics,885.63,2,0.2,29.3,Card,Social,N,3,Cancelled,1417.01
O0000261,2023-03-27 09:38:00,C004455,Seasonal,CA,P002368,Electronics,Phones,786.2,1,0.05,22.91,Card,Organic,N,2,Completed,746.89
O0000262,2024-08-22 08:16:00,C004392,Seasonal,UK,P000835,Books,Academic,622.78,2,0.05,6.26,Card,Social,N,5,Completed,1183.28
O0000263,2024-02-12 23:08:00,C005401,High-Value,CA,P000411,Automotive,Tools,325.61,1,0,28.03,Card,Email,N,6,Returned,325.61
O0000264,2023-01-06 02:52:00,C001191,Seasonal,FR,P000263,Toys,STEM,398.32,1,0.1,1.32,Card,Affiliate,N,4,Completed,358.49
O0000265,2024-09-03 01:49:00,C001436,Price-Sensitive,DE,P002691,Electronics,Laptops,1396.48,1,0,1.18,Card,Social,N,2,Completed,1396.48
O0000266,2024-01-04 07:41:00,C000003,At-Risk,US,P001447,Books,Academic,1006.14,1,0,18.12,PayPal,Organic,N,4,Completed,1006.14
O0000267,2024-07-26 18:22:00,C002847,At-Risk,UK,P001863,Sports,Outdoor,1394.92,1,0,6.13,Card,Social,N,5,Cancelled,1394.92
O0000268,2024-06-09 08:56:00,C004407,New,FR,P001545,Books,Academic,846.94,2,0.2,11.89,PayPal,Email,N,0,Completed,1355.1
O0000269,2023-09-22 02:24:00,C005191,Price-Sensitive,CA,P001690,Sports,Team Sports,1433.39,1,0,24.53,Card,Organic,N,5,Completed,1433.39
O0000270,2023-07-02 15:20:00,C002897,Frequent,FR,P002799,Books,Non-Fiction,1395.73,1,0.15,6.99,PayPal,Paid Ads,N,3,Completed,1186.37
O0000271,2024-09-25 11:09:00,C000874,High-Value,US,P002218,Automotive,Accessories,1437.2,3,0,21.72,Card,Affiliate,N,4,Completed,4311.6
O0000272,2024-06-07 08:25:00,C001820,Price-Sensitive,CA,P001960,Electronics,Audio,1409.78,1,0,13.78,Card,Organic,N,7,Completed,1409.78
O0000273,2023-01-09 00:43:00,C001727,Seasonal,US,P002510,Beauty,Hair,1293.45,1,0,8.3,Card,Email,N,7,Completed,1293.45
O0000274,2024-03-05 22:48:00,C003050,Frequent,DE,P000737,Books,Academic,859.26,5,0.15,8.0,Card,Organic,N,6,Completed,3651.86
O0000275,2023-07-20 04:51:00,C001226,Seasonal,US,P002047,Home & Garden,Garden,206.04,3,0.15,18.1,PayPal,Direct,N,0,Completed,525.4
O0000276,2024-12-08 05:03:00,C001766,New,DE,P001371,Fashion,Accessories,393.35,1,0.1,32.61,Card,Organic,N,3,Completed,354.02
O0000277,2024-10-27 20:34:00,C001430,At-Risk,UK,P002758,Beauty,Hair,768.11,2,0.05,31.14,Card,Organic,N,2,Completed,1459.41
O0000278,2024-10-17 10:26:00,C005172,Price-Sensitive,DE,P000664,Fashion,Men,518.72,1,0.15,10.2,Card,Email,N,7,Completed,440.91
O0000279,2024-01-07 23:37:00,C004268,At-Risk,DE,P000095,Home & Garden,Furniture,191.93,1,0,32.92,PayPal,Organic,N,1,Completed,191.93
O0000280,2024-04-29 17:03:00,C000216,Price-Sensitive,FR,P001076,Fashion,Men,929.06,1,0.05,10.83,Card,Organic,N,2,Completed,882.61
O0000281,2023-06-24 00:02:00,C005436,Frequent,UK,P002215,Automotive,Electronics,1402.61,1,0,33.93,Card,Organic,N,6,Completed,1402.61
O0000282,2024-10-16 17:19:00,C002845,Seasonal,CA,P001262,Fashion,Accessories,551.85,1,0,0.37,Card,Direct,N,4,Completed,551.85
O0000283,2023-01-09 22:59:00,C004030,At-Risk,DE,P001764,Books,Fiction,1197.96,1,0.2,0.25,Card,Social,N,6,Completed,958.37
O0000284,2024-10-23 12:53:00,C003100,Frequent,US,P002117,Toys,Puzzles,1147.98,4,0.2,24.29,Card,Email,N,4,Completed,3673.54
O0000285,2023-03-12 05:08:00,C002373,High-Value,DE,P002870,Automotive,Care,936.02,1,0,5.33,Wire,Organic,N,4,Completed,936.02
O0000286,2024-03-24 23:00:00,C001908,High-Value,US,P001401,Automotive,Tools,633.26,2,0.05,34.93,Card,Direct,N,2,Completed,1203.19
O0000287,2024-02-06 02:34:00,C003852,Frequent,IN,P000052,Books,Academic,187.33,2,0,13.47,Wire,Organic,N,3,Completed,374.66
O0000288,2023-04-07 16:42:00,C001708,Seasonal,AU,P000650,Books,Children,945.6,1,0.1,18.23,Card,Email,N,0,Completed,851.04
O0000289,2023-08-12 03:15:00,C005185,Seasonal,US,P002395,Home & Garden,Decor,183.88,2,0,33.91,Card,Email,N,2,Completed,367.76
O0000290,2023-04-02 07:10:00,C004096,High-Value,FR,P000245,Beauty,Skincare,536.5,1,0.1,27.7,Card,Organic,N,5,Completed,482.85
O0000291,2024-03-25 23:12:00,C000175,Price-Sensitive,UK,P000162,Home & Garden,Decor,730.53,1,0,19.0,Card,Social,N,5,Completed,730.53
O0000292,2023-10-09 19:58:00,C004543,Frequent,FR,P001212,Home & Garden,Garden,1230.03,1,0.05,0.03,Card,Organic,N,0,Completed,1168.53
O0000293,2024-01-08 19:15:00,C002628,Price-Sensitive,AU,P002147,Toys,Puzzles,1026.42,2,0,21.46,Card,Email,N,1,Completed,2052.84
O0000294,2023-05-13 05:55:00,C000257,Frequent,DE,P000131,Sports,Fitness,858.66,3,0.15,17.15,Card,Email,Y,3,Completed,2189.58
O0000295,2023-03-14 00:59:00,C001710,Price-Sensitive,IN,P002618,Fashion,Accessories,95.75,1,0.05,28.77,PayPal,Organic,N,0,Completed,90.96
O0000296,2023-11-08 02:13:00,C004256,High-Value,AU,P000777,Sports,Cycling,293.71,2,0.1,21.89,Card,Direct,N,1,Completed,528.68
O0000297,2024-08-13 11:43:00,C003758,Price-Sensitive,DE,P000739,Fashion,Women,827.2,1,0.15,5.54,Wire,Social,N,5,Completed,703.12
O0000298,2023-11-29 11:26:00,C005188,Seasonal,AU,P002307,Beauty,Makeup,820.71,1,0.1,32.42,Card,Affiliate,N,6,Completed,738.64
O0000299,2023-02-05 09:38:00,C000134,Seasonal,UK,P000909,Electronics,Accessories,326.16,1,0.2,28.77,Card,Organic,N,2,Completed,260.93
O0000300,2024-04-16 11:09:00,C001134,Frequent,FR,P001050,Sports,Outdoor,1217.56,1,0.05,19.92,Card,Organic,N,7,Completed,1156.68
O0000301,2024-12-07 22:36:00,C000782,Price-Sensitive,UK,P000322,Electronics,Audio,1171.28,4,0,12.18,PayPal,Social,N,3,Completed,4685.12
O0000302,2024-09-08 00:40:00,C005179,Seasonal,UK,P002212,Electronics,Accessories,849.54,1,0.15,7.73,Card,Direct,N,7,Completed,722.11
O0000303,2024-08-12 16:05:00,C001820,Seasonal,IN,P000542,Toys,Puzzles,507.57,1,0.15,1.73,Card,Organic,N,2,Completed,431.43
O0000304,2024-05-07 17:12:00,C003997,Seasonal,FR,P000993,Sports,Outdoor,112.11,2,0,23.97,Card,Organic,N,5,Completed,224.22
O0000305,2023-11-25 11:38:00,C005370,High-Value,UK,P002525,Home & Garden,Decor,1233.27,3,0.1,5.1,Card,Direct,N,5,Completed,3329.83
O0000306,2023-03-29 03:47:00,C000447,Frequent,FR,P000057,Home & Garden,Decor,518.19,3,0,15.75,Card,Organic,N,3,Completed,1554.57
O0000307,2023-09-22 17:30:00,C005104,Price-Sensitive,CA,P002388,Electronics,Audio,1359.53,1,0,5.96,Card,Direct,N,0,Completed,1359.53
O0000308,2023-01-09 02:24:00,C005410,Frequent,IN,P000079,Beauty,Skincare,442.28,3,0.05,8.09,Card,Affiliate,N,5,Completed,1260.5
O0000309,2024-09-03 17:05:00,C001528,Frequent,DE,P001014,Electronics,Phones,1383.79,1,0.05,13.77,Card,Organic,N,4,Completed,1314.6
O0000310,2024-05-28 08:51:00,C000508,Price-Sensitive,DE,P000924,Electronics,Accessories,231.8,3,0.15,4.8,PayPal,Social,N,3,Completed,591.09
O0000311,2024-08-09 04:27:00,C002560,New,UK,P000847,Automotive,Tools,980.45,1,0.15,28.0,PayPal,Organic,N,2,Completed,833.38
O0000312,2023-05-29 20:59:00,C004628,New,UK,P000755,Fashion,Men,479.81,3,0.15,1.03,Card,Affiliate,N,4,Completed,1223.52
O0000313,2024-10-14 23:17:00,C001245,Price-Sensitive,US,P000108,Home & Garden,Furniture,1144.86,2,0,21.2,Card,Email,N,0,Completed,2289.72
O0000314,2024-12-05 15:08:00,C004116,New,DE,P001588,Beauty,Makeup,739.71,1,0,7.92,Card,Affiliate,N,6,Completed,739.71
O0000315,2024-11-18 06:48:00,C001676,High-Value,DE,P001875,Automotive,Care,1331.94,1,0.2,1.46,PayPal,Organic,N,0,Completed,1065.55
O0000316,2024-04-07 14:52:00,C000348,New,CA,P002285,Toys,STEM,584.16,2,0,6.64,Card,Paid Ads,N,4,Completed,1168.32
O0000317,2024-03-08 09:39:00,C000447,Price-Sensitive,CA,P000371,Automotive,Electronics,1085.36,1,0.2,20.49,BNPL,Social,N,5,Completed,868.29
O0000318,2023-07-03 14:37:00,C005838,New,DE,P001328,Fashion,Kids,1039.12,4,0.2,5.74,PayPal,Organic,N,5,Completed,3325.18
O0000319,2024-12-25 12:46:00,C004192,Price-Sensitive,CA,P000180,Toys,Dolls,1153.55,4,0.1,30.5,PayPal,Organic,N,0,Completed,4152.78
O0000320,2023-11-13 23:49:00,C003656,Frequent,CA,P000831,Fashion,Women,10.28,2,0,16.05,PayPal,Social,Y,7,Completed,20.56
O0000321,2024-08-25 21:30:00,C003718,Seasonal,US,P002242,Electronics,Laptops,420.78,2,0.2,28.88,Card,Organic,N,0,Completed,673.25
O0000322,2023-02-03 21:36:00,C004943,Frequent,US,P001708,Electronics,Phones,1490.63,1,0,21.39,Card,Email,N,2,Returned,1490.63
O0000323,2024-08-15 11:59:00,C000294,High-Value,UK,P001553,Beauty,Hair,1231.3,2,0.2,19.27,Card,Organic,N,4,Completed,1970.08
O0000324,2024-02-28 16:13:00,C005701,Frequent,US,P001982,Fashion,Men,1087.49,2,0.2,34.52,Card,Email,N,5,Cancelled,1739.98
O0000325,2024-09-21 18:31:00,C004258,Price-Sensitive,DE,P002497,Automotive,Tools,352.92,1,0,0.06,Card,Email,N,3,Completed,352.92
O0000326,2024-02-29 13:02:00,C002735,Frequent,IN,P002624,Sports,Fitness,305.77,1,0.2,2.37,Card,Social,N,1,Completed,244.62
O0000327,2023-12-16 12:46:00,C004661,Price-Sensitive,US,P001354,Home & Garden,Furniture,1251.57,4,0.05,32.07,PayPal,Email,N,7,Completed,4755.97
O0000328,2024-07-03 10:29:00,C003392,At-Risk,US,P002275,Books,Children,806.15,1,0.15,11.61,BNPL,Direct,N,2,Completed,685.23
O0000329,2023-02-01 10:24:00,C005133,Seasonal,CA,P002438,Toys,Puzzles,179.68,2,0,24.68,Card,Organic,N,7,Completed,359.36
O0000330,2024-01-16 14:53:00,C002480,Frequent,UK,P001533,Home & Garden,Kitchen,1178.49,2,0,15.53,Card,Social,N,3,Completed,2356.98
O0000331,2024-05-10 23:55:00,C004290,Frequent,UK,P002115,Home & Garden,Kitchen,1016.69,1,0.15,1.28,Card,Paid Ads,N,4,Cancelled,864.19
O0000332,2024-12-04 19:55:00,C000714,Frequent,US,P000093,Fashion,Kids,868.45,1,0,11.23,Card,Organic,N,7,Completed,868.45
O0000333,2023-10-07 04:10:00,C002242,High-Value,FR,P002223,Fashion,Women,528.73,1,0,33.01,PayPal,Social,N,4,Completed,528.73
O0000334,2023-12-13 17:28:00,C000416,High-Value,DE,P001572,Electronics,Phones,85.43,1,0,24.66,BNPL,Email,N,7,Completed,85.43
O0000335,2023-11-16 10:52:00,C001624,Price-Sensitive,AU,P002326,Fashion,Accessories,202.03,3,0.15,16.39,Card,Email,N,7,Completed,515.18
O0000336,2023-08-18 04:55:00,C005054,Frequent,UK,P002866,Toys,Puzzles,1376.31,1,0.2,30.88,Card,Organic,N,5,Completed,1101.05
O0000337,2023-06-24 09:49:00,C002856,Price-Sensitive,CA,P002926,Fashion,Accessories,1196.15,1,0.15,2.48,Card,Social,N,3,Completed,1016.73
O0000338,2024-07-15 05:30:00,C003145,High-Value,CA,P002324,Toys,Dolls,1182.05,1,0,6.06,Card,Direct,N,7,Completed,1182.05
O0000339,2024-09-02 14:20:00,C004548,High-Value,DE,P001663,Home & Garden,Decor,109.06,1,0.2,20.87,PayPal,Organic,N,0,Completed,87.25
O0000340,2023-05-23 18:57:00,C005212,New,IN,P001856,Home & Garden,Furniture,799.23,1,0.1,15.65,Card,Paid Ads,N,4,Cancelled,719.31
O0000341,2024-03-21 22:58:00,C002821,At-Risk,FR,P000523,Electronics,Audio,1279.5,1,0.1,33.88,Card,Social,N,1,Completed,1151.55
O0000342,2023-02-01 07:27:00,C005753,Price-Sensitive,AU,P001664,Beauty,Fragrance,575.44,1,0.15,6.07,Card,Social,N,5,Completed,489.12
O0000343,2023-06-07 09:55:00,C005490,High-Value,US,P000590,Fashion,Men,1083.4,1,0.05,34.12,Card,Organic,N,7,Completed,1029.23
O0000344,2024-12-13 19:59:00,C003488,Price-Sensitive,DE,P001576,Toys,Dolls,536.18,1,0.1,0.26,Card,Direct,N,4,Completed,482.56
O0000345,2024-07-13 18:23:00,C000275,At-Risk,FR,P000464,Automotive,Care,872.5,5,0,4.97,PayPal,Affiliate,N,4,Completed,4362.5
O0000346,2023-03-22 16:56:00,C004998,High-Value,DE,P002512,Fashion,Kids,83.9,1,0.2,0.38,Card,Paid Ads,N,5,Completed,67.12
O0000347,2023-10-29 09:10:00,C000290,Price-Sensitive,FR,P000252,Books,Children,945.8,1,0.1,1.81,Wire,Direct,N,4,Completed,851.22
O0000348,2023-05-10 16:04:00,C002277,Frequent,FR,P001053,Books,Children,26.23,1,0,31.85,PayPal,Email,N,2,Completed,26.23
O0000349,2024-12-18 07:31:00,C001482,Price-Sensitive,IN,P000346,Electronics,Accessories,1451.18,1,0.2,5.4,Card,Affiliate,N,3,Completed,1160.94
